Country,Year,Co2,KG_CAP_BEEF,KG_CAP_PIG,KG_CAP_POULTRY,KG_CAP_SHEEP,THND_TONNE_BEEF,THND_TONNE_PIG,THND_TONNE_POULTRY,THND_TONNE_SHEEP,KG_CAP_TOTAL,THND_TONNE_TOTAL,PopMale,PopFemale,PopTotal,PopDensity,Genero
ZAF,1993,9564974564.0,11.516085,2.363682875,11.93714396,3.599602615,663.0001,122.12410049999998,546.6691063,164.846093,29.416514449999998,1496.6393997999999,19610.22,20023.534,39633.754,32.672,False
ARG,1993,4024616609.0,51.46466658,4.8307273010000005,15.37830507,1.8609106969999998,2507.8671,211.2571,596.1001,72.13337539,73.534609648,3387.3576753899997,16533.271,17436.832,33970.102999999996,12.413,False
AUS,1993,8393914145.0,26.24447845,15.01018109,23.69323057,17.40675869,663.140945,340.374696,476.21990700000003,349.8655441,82.3546488,1829.6010921000002,8760.786,8842.425,17603.211,2.291,False
BRA,1993,5299755680.0,20.77584679,5.99298673,15.17086764,0.687758675,4663.6636100000005,1207.3001,2708.9080910000002,122.8060967,42.627459834999996,8702.677897700001,77903.598,78945.488,156849.086,18.766,False
CAN,1993,18563115240.0,22.67521854,21.62542459,24.89480379,0.751539838,930.0501,796.0181,812.229835,24.5201,69.946986758,2562.8181350000004,14139.836000000001,14408.128,28547.964,3.139,False
CHL,1993,1102834045.0,13.5994799,8.095557045,15.17290531,0.9015159979999999,269.7100915,144.08709040000002,239.36409840000002,14.22209917,37.769458253,667.38337947,6853.8330000000005,7091.101,13944.934,18.755,False
CHN,1993,49834279715.0,1.257451502,18.18380347,4.1371676939999995,0.991387398,2186.401223,28374.40635,5722.121964,1371.189187,24.569810064,37654.118724,625367.136,593449.923,1218817.0590000001,129.82399999999998,True
COL,1993,1484711019.0,11.62731556,2.9108464339999998,11.08624908,0.31913009800000003,601.2180565,135.0750969,455.9870995,13.12609945,25.943541172,1205.4063523500001,17263.587,17827.685,35091.272000000004,31.628,False
EGY,1993,1657735668.0,6.053208299,0.037005562,4.7446020110000005,1.157927975,529.8771142,2.907100065,330.3731164,80.62810598,11.992743847,943.785436645,30131.407000000003,29749.249,59880.655999999995,60.153999999999996,True
ETH,1993,57570625.0,3.007494428,0.01675749,0.591786688,0.9962880740000001,230.0001,1.150099976,36.00010381,60.60709844,4.61232668,327.757402226,26574.743,26720.813,53295.556,53.29600000000001,False
IND,1993,13926558876.0,1.576238679,0.37811012200000005,0.5791523820000001,0.59441818,2080.765237,447.9430932,608.1480492000001,624.1781396,3.127919363,3761.0345190000003,481663.763,445740.10299999994,927403.8659999999,311.922,True
IDN,1993,3503830317.0,1.474749493,2.544409571,3.221588585,0.515282141,402.1420983,622.6611107000001,698.790078,111.7690972,7.75602979,1835.3623842000002,95625.786,95225.398,190851.18399999998,105.351,True
ISR,1993,751055570.0,10.65201438,1.3582085659999998,39.82393686,1.239812011,75.89910208,8.685099466,225.71709520000002,7.027099474,53.073971817,317.32839622000006,2443.902,2485.511,4929.413,227.792,False
JPN,1993,32325968206.0,7.285124944,12.89962743,11.95227682,0.6718363940000001,1308.382671,2079.1143859999997,1707.5121,95.9791,32.808865588,5190.988256999999,61902.93,63804.477,125707.40699999999,344.824,False
KAZ,1993,7638497753.0,27.85059812,9.372965326000001,6.2245136720000005,14.1541892,651.3061303,196.71210559999997,115.79010090000001,263.30008780000003,57.602266318,1227.1084246,7851.036,8330.125,16181.161,5.994,False
MYS,1993,998562496.0,3.000511227,10.68456114,28.92138101,0.417277365,83.56409536,267.0450829,640.7060937000001,9.244100435,43.023730742,1000.5593723950001,9919.344000000001,9565.556999999999,19484.901,59.306000000000004,True
MEX,1993,8380178592.0,8.309978659,7.468773451000001,11.10945006,0.646705464,1075.554044,867.5311,1143.7741,66.5816,27.534907634,3153.440844,43683.138,44942.302,88625.44,45.59,False
NZL,1993,959937357.0,24.15063205,11.59337194,16.8373388,21.45056562,122.97722649999999,52.97968838,68.2001,86.88610108,74.03190841,331.04311596,1755.783,1808.69,3564.473,13.537,False
NGA,1993,16132440.0,1.665251953,0.888120038,1.412978176,1.55132149,244.46311269999998,117.0060967,165.0001,181.15509880000002,5.517671657,707.6244082,4348.766,4511.531,8860.296999999999,6.995,False
NGA,1993,16132440.0,1.665251953,0.888120038,1.412978176,1.55132149,244.46311269999998,117.0060967,165.0001,181.15509880000002,5.517671657,707.6244082,51685.81,51014.941,102700.75099999999,112.76299999999999,True
NGA,1993,1430511156.0,1.665251953,0.888120038,1.412978176,1.55132149,244.46311269999998,117.0060967,165.0001,181.15509880000002,5.517671657,707.6244082,4348.766,4511.531,8860.296999999999,6.995,False
NGA,1993,1430511156.0,1.665251953,0.888120038,1.412978176,1.55132149,244.46311269999998,117.0060967,165.0001,181.15509880000002,5.517671657,707.6244082,51685.81,51014.941,102700.75099999999,112.76299999999999,True
NOR,1993,1545081240.0,13.37915369,16.69109456,4.706630886,5.1875256610000005,82.50710015,92.37425217,23.08809969,25.44710059,39.964404797,223.41655260000002,2134.306,2182.484,4316.79,11.818,False
PAK,1993,1134534074.0,4.602570397,1.26938e-06,2.029774591,4.483661242,767.6401146000001,0.00018999999999999998,269.2901085,594.8471459,11.11600749938,1631.7775589999999,60591.329000000005,56495.350999999995,117086.68,151.887,True
PRY,1993,42168622.0,29.73062242,21.77437149,4.283476051,0.634167821,192.90509880000002,126.79110039999999,22.1080998,3.273100002,56.422637781999995,345.077399002,2308.474,2247.044,4555.518,11.466,True
PER,1993,886283007.0,3.412861772,2.545172153,11.62174278,1.021536174,113.035096,75.65109335,306.1831139,26.91310011,18.601312879,521.78240336,11649.598999999998,11758.536,23408.135,18.288,False
PHL,1993,1043678122.0,1.686348839,8.555428507,4.806183036,0.377601091,160.5651024,731.0531396,364.0151146,28.59909902,15.425561473000002,1284.23245562,33612.919,32980.985,66593.90400000001,223.342,True
RUS,1993,61872893233.0,18.89368072,14.67250047,8.633454115,2.20492475,4006.3071,2792.127422,1456.2221,371.9091,44.40456005499999,8626.565722,69590.11,78783.474,148373.584,9.06,False
SAU,1993,4033400112.0,1.9870361580000002,8.29799e-06,22.18947066,7.514536419,50.697098600000004,0.00018999999999999998,450.3390893,152.50879750000001,31.69105153499,653.5451754000001,9916.077,7847.22,17763.297,8.263,True
CHE,1993,1883037512.0,17.52214463,29.91008356,9.532068788,1.6086725990000001,172.5080171,264.2670922,74.64909689,12.59810009,58.57296957700001,524.02230628,3354.4040000000005,3514.533,6868.937,173.827,False
THA,1993,1289664316.0,4.044537055,6.11581972,13.24203395,0.019753108999999998,337.22708969999996,457.6271142,878.2612083999999,1.310100062,23.422143834,1674.4255123619996,28952.661,29385.112,58337.773,114.189,False
TUR,1993,2879748135.0,4.130235886,0.0029476959999999996,7.13035915,5.582127422,334.276101,0.21410000199999998,459.0470971,359.3731164,16.845670154,1152.910414502,27951.501,28702.307,56653.808,73.612,False
UKR,1993,18482136420.0,17.54363875,15.32732682,6.237194731000001,0.514444735,1286.1401150000002,1008.4130640000001,363.7251061,30.0001,39.622605035999996,2688.278385100001,23914.459,27401.554,51316.013,88.58,False
GBR,1993,64473291109.0,1.21421e-06,1.35298e-06,1.52644e-06,1.52644e-06,0.0001,0.0001,0.0001,0.0001,5.620069999999999e-06,0.0004,28000.058999999997,29602.22,57602.279,238.095,False
USA,1993,262000000000.0,29.662650899999996,23.70166823,38.5268657,0.5848553679999999,11018.41144,7901.169462999999,11383.82135,172.8115928,92.476040198,30476.2138458,127351.15699999999,132180.973,259532.13,28.372,False
VNM,1993,617192803.0,1.647731038,9.22643473,2.0383244019999998,0.032115686000000004,170.8001031,858.3000877999999,168.07010730000002,2.648100002,12.944605855999997,1199.818398202,35802.201,36498.107,72300.308,233.174,False
ZAF,1994,18710122956.0,9.968729069,2.317583261,13.42665681,4.1930297219999995,587.0001,122.47210009999999,628.9000633999999,196.4000939,29.905998861999997,1534.7723574,348740.69299999997,350704.72,699445.413,23.590999999999998,False
ZAF,1994,18710122956.0,9.968729069,2.317583261,13.42665681,4.1930297219999995,587.0001,122.47210009999999,628.9000633999999,196.4000939,29.905998861999997,1534.7723574,20044.658,20519.403000000002,40564.061,33.439,False
ZAF,1994,9903363232.0,9.968729069,2.317583261,13.42665681,4.1930297219999995,587.0001,122.47210009999999,628.9000633999999,196.4000939,29.905998861999997,1534.7723574,348740.69299999997,350704.72,699445.413,23.590999999999998,False
ZAF,1994,9903363232.0,9.968729069,2.317583261,13.42665681,4.1930297219999995,587.0001,122.47210009999999,628.9000633999999,196.4000939,29.905998861999997,1534.7723574,20044.658,20519.403000000002,40564.061,33.439,False
ARG,1994,4146626649.0,48.37523314,4.814914182,18.30912618,2.363261081,2388.2241,213.3261,719.0101,92.80664568,73.862534583,3413.36694568,16741.939,17660.73,34402.669,12.571,False
AUS,1994,8687928755.0,25.54124443,15.57262815,24.35777485,18.41739132,652.496224,357.027197,494.98145639999996,374.2651877,83.88903875,1878.7700651,8854.787,8943.739,17798.526,2.3169999999999997,False
BRA,1994,5539226400.0,23.21938595,6.192913912000001,16.57344523,0.6628722229999999,5297.506985,1268.0001,3007.800123,120.30010220000001,46.648617315,9693.607310200001,79159.715,80273.00200000001,159432.717,19.075,False
CAN,1994,19046173697.0,23.09363083,22.24036577,26.49310898,0.722467862,957.6001,827.6321,873.856775,23.8301,72.549573442,2682.919075,14290.421,14570.313,28860.734,3.174,False
CHL,1994,1140476402.0,14.55688086,8.671654535,16.68419831,0.7864326070000001,293.0380944,156.66109550000002,267.16309440000003,12.59309946,40.699166312,729.45538376,6964.3369999999995,7202.009,14166.346000000001,19.053,False
CHN,1994,52844521924.0,1.524403964,19.69056025,4.701622395,1.059085933,2676.400246,31025.050880000003,6566.19999,1479.100076,26.975672542,41746.751192,631105.159,598914.8670000001,1230020.0259999998,131.018,True
COL,1994,1551420471.0,12.31910424,2.8841996739999995,12.22934624,0.313469297,648.0470971,136.16208730000002,511.73609239999996,13.11709963,27.746119451000002,1309.06237643,17581.099,18177.879,35758.977999999996,32.23,False
EGY,1994,1742570610.0,6.228565677000001,0.034947626,5.049433171,1.234197432,556.0840843999999,2.800099952,358.6001061,87.65010153,12.547143906,1005.1343919819999,30756.962000000003,30338.842,61095.804000000004,61.375,True
ETH,1994,59767504.0,2.904330135,0.01625401,0.571061309,0.9607427279999999,229.9861077,1.1550999709999998,35.97110067,60.51709829,4.452388182,327.629406631,27511.888,27669.105,55180.992999999995,55.181000000000004,False
IND,1994,14690800843.0,1.541865232,0.373193065,0.583737586,0.584671623,2075.359963,450.8001183,625.000039,626.0001,3.083467506,3777.1602203,491216.88700000005,454384.941,945601.828,318.043,True
IDN,1994,3726797959.0,1.4133889519999998,2.6567704930000002,3.7043031369999997,0.45373671600000004,391.60013660000004,660.6000756,816.4000633999999,100.0001,8.228199298,1968.6003755999998,97066.954,96850.504,193917.458,107.044,True
ISR,1994,798530069.0,13.89372329,1.312226829,42.22682435,1.2367013999999998,102.5371026,8.691099985,247.8940972,7.260100229,58.669475869,366.382400014,2525.7729999999997,2579.798,5105.571,235.93200000000002,False
JPN,1994,33551141627.0,8.002596143,12.97507054,12.47544924,0.56289752,1441.189529,2097.023814,1787.1531,80.6371,34.016013443,5406.003543000001,62056.007000000005,63997.12,126053.127,345.773,False
KAZ,1994,7809563752.0,26.53225008,7.542742558,4.404484359,13.01212918,614.6950463,156.82610400000002,81.17009817,239.8001031,51.491606177,1092.49135157,7768.99,8253.234,16022.223999999998,5.935,False
MYS,1994,1091576471.0,3.2351434610000003,11.22387548,29.97894104,0.398553606,92.37210165,287.60309680000006,680.8931054,9.052100999,44.836513587,1069.920404849,10169.304,9808.204,19977.508,60.805,True
MEX,1994,8733416746.0,9.740694301,8.014851485,11.88954445,0.671275155,1285.064014,948.9291,1247.7151,70.4451,30.316365391,3552.1533139999997,44375.432,45780.96400000001,90156.396,46.378,False
NZL,1994,987826114.0,21.02291852,13.05337084,18.30361062,38.56286424,108.8169989,60.63590315,75.3626,158.77729109999999,90.94276422000002,403.59279315000003,1785.467,1837.805,3623.272,13.76,False
NGA,1994,16902889.0,1.7610468940000001,0.8995538279999999,1.403663747,1.7179489119999998,265.052102,121.50409779999998,168.0501031,205.677102,5.782213380999999,760.2834048999999,4506.915,4661.401,9168.315999999999,7.2379999999999995,False
NGA,1994,16902889.0,1.7610468940000001,0.8995538279999999,1.403663747,1.7179489119999998,265.052102,121.50409779999998,168.0501031,205.677102,5.782213380999999,760.2834048999999,52998.7,52295.001,105293.701,115.61,True
NGA,1994,1465444882.0,1.7610468940000001,0.8995538279999999,1.403663747,1.7179489119999998,265.052102,121.50409779999998,168.0501031,205.677102,5.782213380999999,760.2834048999999,4506.915,4661.401,9168.315999999999,7.2379999999999995,False
NGA,1994,1465444882.0,1.7610468940000001,0.8995538279999999,1.403663747,1.7179489119999998,265.052102,121.50409779999998,168.0501031,205.677102,5.782213380999999,760.2834048999999,52998.7,52295.001,105293.701,115.61,True
NOR,1994,1583527197.0,14.41723128,17.18707949,5.304811137,5.50344706,89.42009656,95.66625914,26.17209955,27.15210035,42.412568967,238.4105556,2146.715,2194.901,4341.616,11.886,False
PAK,1994,1218553391.0,4.716049825,1.23738e-06,2.207319719,4.679844451,806.9131249,0.00018999999999999998,300.42011339999993,636.9350976,11.60321523238,1744.2685259,62250.817,58111.947,120362.76400000001,156.137,True
PRY,1994,45566727.0,29.12378388,21.435814,5.8377066310000005,0.626262565,193.5161065,127.82409750000001,30.85509954,3.310100181,57.023567076,355.50540372100005,2364.899,2301.197,4666.096,11.745,True
PER,1994,909402355.0,3.1846453639999996,2.579357437,11.94049949,0.9663534890000001,107.4561013,78.10610281,320.4851159,25.93709837,18.67085578,531.98441838,11874.888,11976.517,23851.405,18.634,False
PHL,1994,1097801467.0,1.85520612,8.657530952,4.918807913999999,0.390181144,180.846093,757.3810814,381.4101037,30.25510107,15.821726129999998,1349.89237917,34403.077000000005,33777.769,68180.84599999999,228.66400000000002,True
RUS,1994,63542530377.0,17.94671302,13.21079958,10.209806,1.881555944,3805.0071,2513.640092,1721.8821,317.3241,43.248874544,8357.853392,69588.508,78760.935,148349.443,9.058,False
SAU,1994,4340873360.0,2.096591131,8.09346e-06,20.76374149,6.578456533,54.84409796,0.00018999999999999998,432.053109,136.8848961,29.438797247460002,623.78229306,10137.866,8076.609,18214.475,8.472999999999999,True
CHE,1994,1925716081.0,15.92744141,27.94191449,10.08278081,1.571968754,158.3930122,249.37309680000004,79.76010112,12.43509991,55.524105464,499.96131003000005,3388.49,3549.917,6938.406999999999,175.585,False
THA,1994,1426508530.0,3.257464408,6.460973205,12.17025152,0.017929681,274.1001061,487.90009389999994,814.6000756,1.200100048,21.906618813999998,1577.8003756479998,29239.708,29635.567000000003,58875.275,115.241,False
TUR,1994,3043531307.0,3.782976315,0.00462194,7.296185038,4.961708217,311.0910729,0.341099991,477.2710961,324.56412589999996,16.045491509999998,1113.2673948909999,28390.752999999997,29173.456000000002,57564.209,74.795,False
UKR,1994,18901404055.0,15.85717835,13.12025434,4.5563613819999995,0.733530995,1158.696145,860.3780906999999,264.8360985,42.63610159,34.267325067,2326.54643579,23842.63,27305.141,51147.77099999999,88.289,False
GBR,1994,65048948495.0,1.21085e-06,1.34923e-06,1.52221e-06,1.52221e-06,0.0001,0.0001,0.0001,0.0001,5.6045e-06,0.0004,28080.743,29682.639,57763.382000000005,238.761,False
USA,1994,268000000000.0,30.712981199999998,24.00817046,39.12594501,0.526124202,11527.96682,8087.108081999999,11681.831890000001,157.08488280000003,94.373220872,31453.991674800003,128763.429,133477.775,262241.20399999997,28.668000000000003,False
VNM,1994,642965931.0,1.6637029909999999,9.972363061,2.024266745,0.038331891,175.6991051,945.1381005000001,170.0500878,3.2201000289999997,13.698664688,1294.107393429,36473.471,37177.748999999996,73651.22,237.53099999999998,False
ZAF,1995,19485633617.0,9.829368404,2.567516562,14.83294554,3.256813181,591.0001,138.5411004,709.4220971,155.7650994,30.486643686999997,1594.7283969,357597.604,359672.508,717270.1120000001,24.191999999999997,False
ZAF,1995,19485633617.0,9.829368404,2.567516562,14.83294554,3.256813181,591.0001,138.5411004,709.4220971,155.7650994,30.486643686999997,1594.7283969,20455.346999999998,20980.414,41435.761,34.157,False
ZAF,1995,10264727372.0,9.829368404,2.567516562,14.83294554,3.256813181,591.0001,138.5411004,709.4220971,155.7650994,30.486643686999997,1594.7283969,357597.604,359672.508,717270.1120000001,24.191999999999997,False
ZAF,1995,10264727372.0,9.829368404,2.567516562,14.83294554,3.256813181,591.0001,138.5411004,709.4220971,155.7650994,30.486643686999997,1594.7283969,20455.346999999998,20980.414,41435.761,34.157,False
ARG,1995,4274225109.0,43.48520526,5.061726518,18.57314309,2.222375837,2173.9381,227.0951,738.5951,88.37685121,69.342450705,3228.00515121,16944.568,17883.6,34828.168,12.725999999999999,False
AUS,1995,8993338555.0,25.40755506,15.57996847,24.10515553,15.04532717,656.122633,361.070623,495.1621608,309.0574008,80.13800623,1821.4128176,8951.036,9042.046999999999,17993.083,2.342,False
BRA,1995,5794809776.0,25.86151318,6.74812656,20.12630217,0.7002685409999999,5996.0513869999995,1404.1001,3711.8530170000004,129.1491042,53.436210450999994,11241.1536082,80415.359,81604.53,162019.889,19.385,False
CAN,1995,19541838212.0,23.17703301,21.76984687,26.17543959,0.712582202,971.1201,818.6041,872.417675,23.7501,71.83490167199999,2685.8919750000005,14438.139,14726.014,29164.153,3.207,False
CHL,1995,1181566517.0,15.83251574,9.332106745,19.17156322,0.7267628420000001,323.3590783,171.04810419999998,311.46411980000005,11.80709921,45.062948547000005,817.6784015100001,7071.271,7309.593000000001,14380.864,19.340999999999998,False
CHN,1995,56109578888.0,1.955224466,19.95478284,5.947654297000001,1.238553563,3463.372903,31721.453230000003,8380.380105,1745.1501239999998,29.096215166,45310.356362,636686.865,604233.674,1240920.539,132.179,True
COL,1995,1610040728.0,13.12917004,2.89547402,13.39720152,0.312099106,702.2601097999999,138.99009019999997,570.0201195000001,13.27909933,29.733944686,1424.54941883,17896.051,18525.387,36421.437999999995,32.827,False
EGY,1995,1837737506.0,5.982660709,0.034169016,5.620219106,1.25477491,544.5450829,2.791099889,406.9191063,90.84910665,12.891823741000001,1045.104395739,31388.895,30945.13,62334.025,62.619,True
ETH,1995,62273157.0,2.86946988,0.016496946999999998,0.5523251779999999,0.9237808279999999,234.927102,1.212100012,35.97010122,60.161099300000004,4.362072832999999,332.270402532,28440.779,28607.127,57047.905999999995,57.048,False
IND,1995,15502261630.0,1.487632737,0.368594638,0.58804204,0.599785122,2041.2081079999998,453.88309560000005,641.823037,654.6401146000001,3.044054537,3791.5543552,500830.598,463091.98799999995,963922.5859999999,324.205,True
IDN,1995,3953467902.0,1.313609381,2.26750997,3.9175712039999997,0.42455060299999997,369.6081017,572.5690697000001,876.8140648,95.02110372,7.923241158,1914.01233992,98509.83,98424.427,196934.25699999998,108.709,True
ISR,1995,848395231.0,12.34344524,1.497652535,40.69267451,1.271249582,94.05210195,10.24110018,246.64011459999998,7.705100401,55.80502186700001,358.638417131,2603.49,2667.8779999999997,5271.368,243.59400000000002,False
JPN,1995,34788994450.0,8.407724249,13.02831782,12.56395199,0.576289768,1517.9001,2110.8458140000002,1804.2901,82.7601,34.576283827000005,5515.796114000001,62189.605,64175.880999999994,126365.48599999999,346.629,False
KAZ,1995,7972246887.0,22.51282578,5.2973066410000005,3.097438286,10.54115506,515.7031029,108.90010149999999,56.44009863,192.0760888,41.448725767,873.1193918299999,7673.094,8166.263000000001,15839.357,5.867000000000001,False
MYS,1995,1211611670.0,3.530366323,10.92151315,30.27438486,0.523867045,103.3670968,286.9781273,705.1041039,12.20110021,45.250131378000006,1107.6504282100002,10428.403,10059.201,20487.604,62.358000000000004,True
MEX,1995,9066426520.0,8.334465646,7.8409369710000005,13.06460571,0.413359828,1119.7423529999999,945.3916119999999,1396.2141,44.175755,29.653368155,3505.5238200000003,45070.878,46592.412000000004,91663.29,47.153,False
NZL,1995,1015979550.0,28.2180813,12.42472907,22.26782877,30.02780644,148.1423469,58.53856944,92.99186999999999,125.39803059999998,92.93844558,425.07081694,1810.954,1863.986,3674.94,13.957,False
NGA,1995,17709959.0,1.730450179,0.965697157,1.376891637,1.8105471080000002,267.01209339999997,133.7261132,169.0001,222.227105,5.883586081000001,791.9654115999999,4672.061,4818.228,9490.289,7.492000000000001,False
